# CREATED BY GENE DIAGNOSTICS TOOL on Tue Sep 29 17:23:34 2020
# diag: nrgsummary, run(s): 0008-0009, time window: 0-93.426872(1 steps), species: ions
# original data path: /home/stirkas/Workspace/GENE/genecode/Archives/ImpurityRuns/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  1.2469E+01  1.1761E+01  1.0432E+02 -4.8055E-01
  1.2501E+01  1.1712E+01  1.0389E+02 -5.4436E-01
  1.2534E+01  1.1663E+01  1.0347E+02 -6.0133E-01
  1.2566E+01  1.1605E+01  1.0306E+02 -6.4863E-01
  1.2598E+01  1.1530E+01  1.0265E+02 -6.8747E-01
  1.2631E+01  1.1439E+01  1.0222E+02 -7.1962E-01
  1.2663E+01  1.1341E+01  1.0178E+02 -7.4955E-01
  1.2695E+01  1.1246E+01  1.0131E+02 -7.7926E-01
  1.2727E+01  1.1161E+01  1.0083E+02 -8.0750E-01
  1.2760E+01  1.1088E+01  1.0033E+02 -8.2871E-01
  1.2792E+01  1.1022E+01  9.9825E+01 -8.3825E-01
  1.2824E+01  1.0958E+01  9.9285E+01 -8.3703E-01
  1.2857E+01  1.0885E+01  9.8704E+01 -8.3255E-01
  1.2889E+01  1.0799E+01  9.8074E+01 -8.3205E-01
  1.2921E+01  1.0705E+01  9.7405E+01 -8.3984E-01
  1.2954E+01  1.0607E+01  9.6694E+01 -8.5697E-01
  1.2986E+01  1.0505E+01  9.5927E+01 -8.7994E-01
  1.3018E+01  1.0396E+01  9.5099E+01 -9.0444E-01
  1.3050E+01  1.0274E+01  9.4217E+01 -9.2593E-01
  1.3083E+01  1.0138E+01  9.3300E+01 -9.4465E-01
  1.3115E+01  9.9948E+00  9.2364E+01 -9.6539E-01
  1.3147E+01  9.8522E+00  9.1425E+01 -9.9192E-01
