# CREATED BY GENE DIAGNOSTICS TOOL on Tue Sep 29 20:50:30 2020
# diag: nrgsummary, run(s): 0016, time window: 0-349.03173(1 steps), species: ions
# original data path: /home/stirkas/Workspace/GENE/genecode/Archives/ImpurityRuns/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  6.8114E+01  1.6074E-02  4.8143E+01 -1.1949E+00
  6.8287E+01  1.5954E-02  4.8147E+01 -1.0218E+00
  6.8461E+01  1.5855E-02  4.8277E+01 -8.9373E-01
  6.8634E+01  1.5811E-02  4.8533E+01 -7.8051E-01
  6.8807E+01  1.5886E-02  4.8849E+01 -6.6688E-01
  6.8981E+01  1.5926E-02  4.9114E+01 -5.3163E-01
  6.9154E+01  1.5845E-02  4.9224E+01 -3.6408E-01
  6.9327E+01  1.5703E-02  4.9094E+01 -2.1150E-01
  6.9501E+01  1.5672E-02  4.8683E+01 -1.0569E-01
  6.9674E+01  1.5647E-02  4.8026E+01 -5.5105E-02
  6.9847E+01  1.5546E-02  4.7212E+01 -9.0309E-02
  7.0021E+01  1.5343E-02  4.6342E+01 -2.3458E-01
  7.0194E+01  1.4851E-02  4.5470E+01 -4.5307E-01
  7.0367E+01  1.4202E-02  4.4618E+01 -6.8867E-01
  7.0541E+01  1.3569E-02  4.3808E+01 -8.9206E-01
  7.0714E+01  1.3025E-02  4.3064E+01 -1.0453E+00
  7.0887E+01  1.2711E-02  4.2365E+01 -1.1842E+00
  7.1061E+01  1.2529E-02  4.1602E+01 -1.3241E+00
  7.1234E+01  1.2394E-02  4.0709E+01 -1.4157E+00
  7.1407E+01  1.2274E-02  3.9701E+01 -1.4431E+00
  7.1581E+01  1.2237E-02  3.8643E+01 -1.4516E+00
  7.1754E+01  1.2417E-02  3.7640E+01 -1.4924E+00
  7.1927E+01  1.2564E-02  3.6781E+01 -1.5449E+00
  7.2101E+01  1.2400E-02  3.6086E+01 -1.5667E+00
